grid_id,center_lat,center_lng,area_density
7283,37.567376,126.919933,61.68
7284,37.567376,126.920501,61.68
7285,37.567376,126.921069,61.68
7286,37.567376,126.921638,61.68
7287,37.567376,126.922206,61.68
7288,37.567376,126.922774,52.36
7289,37.567376,126.923342,52.36
7290,37.567376,126.923911,52.36
7291,37.567376,126.924479,52.36
7292,37.567376,126.925047,52.36
7293,37.567376,126.925615,52.36
7294,37.567376,126.926184,52.36
7295,37.567376,126.926752,52.36
7296,37.567376,126.92732,52.36
7297,37.567376,126.927888,52.36
7298,37.567376,126.928457,109.13
7299,37.567376,126.929025,109.13
7300,37.567376,126.929593,109.13
7301,37.567376,126.930161,109.13
7302,37.567376,126.93073,109.13
7303,37.567376,126.931298,109.13
7304,37.567376,126.931866,109.13
7305,37.567376,126.932434,109.13
7306,37.567376,126.933003,109.13
7307,37.567376,126.933571,109.13
7308,37.567376,126.934139,65.61
7309,37.567376,126.934707,65.61
7310,37.567376,126.935276,65.61
7311,37.567376,126.935844,65.61
7312,37.567376,126.936412,65.61
7313,37.567376,126.93698,65.61
7314,37.567376,126.937548,65.61
7315,37.567376,126.938117,65.61
7316,37.567376,126.938685,65.61
7317,37.567376,126.939253,65.61
7318,37.567376,126.939821,289.36
7319,37.567376,126.94039,289.36
7320,37.567376,126.940958,289.36
7321,37.567376,126.941526,289.36
7322,37.567376,126.942094,289.36
7323,37.567376,126.942663,289.36
7324,37.567376,126.943231,289.36
7325,37.567376,126.943799,289.36
7326,37.567376,126.944367,289.36
7327,37.567376,126.944936,289.36
7328,37.567376,126.945504,46.97
7329,37.567376,126.946072,46.97
7330,37.567376,126.94664,46.97
7331,37.567376,126.947209,46.97
7332,37.567376,126.947777,46.97
7333,37.567376,126.948345,46.97
7334,37.567376,126.948913,46.97
7335,37.567376,126.949482,46.97
7336,37.567376,126.95005,46.97
7337,37.567376,126.950618,46.97
7338,37.567376,126.951186,11.69
7339,37.567376,126.951755,11.69
7340,37.567376,126.952323,11.69
7341,37.567376,126.952891,11.69
7342,37.567376,126.953459,11.69
7343,37.567376,126.954028,11.69
7344,37.567376,126.954596,11.69
7345,37.567376,126.955164,11.69
7346,37.567376,126.955732,11.69
7347,37.567376,126.9563,11.69
7348,37.567376,126.956869,148.46
7349,37.567376,126.957437,148.46
7350,37.567376,126.958005,148.46
7351,37.567376,126.958573,148.46
7352,37.567376,126.959142,148.46
7353,37.567376,126.95971,148.46
7354,37.567376,126.960278,148.46
7355,37.567376,126.960846,148.46
7356,37.567376,126.961415,148.46
7357,37.567376,126.961983,148.46
7358,37.567376,126.962551,203.73
7359,37.567376,126.963119,203.73
7360,37.567376,126.963688,203.73
7361,37.567376,126.964256,203.73
7362,37.567376,126.964824,203.73
7363,37.567376,126.965392,203.73
7364,37.567376,126.965961,203.73
7365,37.567376,126.966529,203.73
7366,37.567376,126.967097,203.73
7367,37.567376,126.967665,203.73
7368,37.567376,126.968234,279.63
7369,37.567376,126.968802,279.63
7370,37.567376,126.96937,279.63
7371,37.567376,126.969938,279.63
7372,37.567376,126.970507,279.63
7373,37.567376,126.971075,279.63
7374,37.567827,126.87902,2.92
7375,37.567827,126.879588,2.92
7376,37.567827,126.880156,2.92
7377,37.567827,126.880724,2.92
7378,37.567827,126.881293,2.92
7379,37.567827,126.881861,2.92
7380,37.567827,126.882429,2.92
7381,37.567827,126.882997,0.34
7382,37.567827,126.883566,0.34
7383,37.567827,126.884134,0.34
7384,37.567827,126.884702,0.34
7385,37.567827,126.88527,0.34
7386,37.567827,126.885838,0.34
7387,37.567827,126.886407,0.34
7388,37.567827,126.886975,0.34
7389,37.567827,126.887543,0.34
7390,37.567827,126.888111,0.34
7391,37.567827,126.88868,0.0
7392,37.567827,126.889248,0.0
7393,37.567827,126.889816,0.0
7394,37.567827,126.890384,0.0
7395,37.567827,126.890953,0.0
7396,37.567827,126.891521,0.0
7397,37.567827,126.892089,0.0
7398,37.567827,126.892657,0.0
7399,37.567827,126.893226,0.0
7400,37.567827,126.893794,0.0
7401,37.567827,126.894362,66.8
7402,37.567827,126.89493,66.8
7403,37.567827,126.895499,66.8
7404,37.567827,126.896067,66.8
7405,37.567827,126.896635,66.8
7406,37.567827,126.897203,66.8
7407,37.567827,126.897772,66.8
7408,37.567827,126.89834,66.8
7409,37.567827,126.898908,66.8
7410,37.567827,126.900613,124.65
7411,37.567827,126.901181,124.65
7412,37.567827,126.901749,124.65
7413,37.567827,126.902317,124.65
7414,37.567827,126.902886,124.65
7415,37.567827,126.903454,124.65
7416,37.567827,126.904022,124.65
7417,37.567827,126.90459,124.65
7418,37.567827,126.905159,124.65
7419,37.567827,126.905727,155.02
7420,37.567827,126.906295,155.02
7421,37.567827,126.906863,155.02
7422,37.567827,126.907432,155.02
7423,37.567827,126.908,155.02
7424,37.567827,126.908568,155.02
7425,37.567827,126.909136,155.02
7426,37.567827,126.909705,155.02
7427,37.567827,126.910273,155.02
7428,37.567827,126.910841,155.02
7429,37.567827,126.911409,101.57
7430,37.567827,126.911978,101.57
7431,37.567827,126.912546,101.57
7432,37.567827,126.913114,101.57
7433,37.567827,126.913682,101.57
7434,37.567827,126.914251,101.57
7435,37.567827,126.914819,101.57
7436,37.567827,126.915387,101.57
7437,37.567827,126.915955,101.57
7438,37.567827,126.916524,101.57
7439,37.567827,126.917092,61.68
7440,37.567827,126.91766,61.68
7441,37.567827,126.918228,61.68
7442,37.567827,126.918797,61.68
7443,37.567827,126.919365,61.68
7444,37.567827,126.919933,61.68
7445,37.567827,126.920501,61.68
7446,37.567827,126.921069,61.68
7447,37.567827,126.921638,61.68
7448,37.567827,126.922206,61.68
7449,37.567827,126.922774,52.36
7450,37.567827,126.923342,52.36
7451,37.567827,126.923911,52.36
7452,37.567827,126.924479,52.36
7453,37.567827,126.925047,52.36
7454,37.567827,126.925615,52.36
7455,37.567827,126.926184,52.36
7456,37.567827,126.926752,52.36
7457,37.567827,126.92732,52.36
7458,37.567827,126.927888,52.36
7459,37.567827,126.928457,109.13
7460,37.567827,126.929025,109.13
7461,37.567827,126.929593,109.13
7462,37.567827,126.930161,109.13
7463,37.567827,126.93073,109.13
7464,37.567827,126.931298,109.13
7465,37.567827,126.931866,109.13
7466,37.567827,126.932434,109.13
7467,37.567827,126.933003,109.13
7468,37.567827,126.933571,109.13
7469,37.567827,126.934139,65.61
7470,37.567827,126.934707,65.61
7471,37.567827,126.935276,65.61
7472,37.567827,126.935844,65.61
7473,37.567827,126.936412,65.61
7474,37.567827,126.93698,65.61
7475,37.567827,126.937548,65.61
7476,37.567827,126.938117,65.61
7477,37.567827,126.938685,65.61
7478,37.567827,126.939253,65.61
7479,37.567827,126.939821,289.36
7480,37.567827,126.94039,289.36
7481,37.567827,126.940958,289.36
7482,37.567827,126.941526,289.36
7483,37.567827,126.942094,289.36
7484,37.567827,126.942663,289.36
7485,37.567827,126.943231,289.36
7486,37.567827,126.943799,289.36
7487,37.567827,126.944367,289.36
7488,37.567827,126.944936,289.36
7489,37.567827,126.945504,46.97
7490,37.567827,126.946072,46.97
7491,37.567827,126.94664,46.97
7492,37.567827,126.947209,46.97
7493,37.567827,126.947777,46.97
7494,37.567827,126.948345,46.97
7495,37.567827,126.948913,46.97
7496,37.567827,126.949482,46.97
7497,37.567827,126.95005,46.97
7498,37.567827,126.950618,46.97
7499,37.567827,126.951186,11.69
7500,37.567827,126.951755,11.69
7501,37.567827,126.952323,11.69
7502,37.567827,126.952891,11.69
7503,37.567827,126.953459,11.69
7504,37.567827,126.954028,11.69
7505,37.567827,126.954596,11.69
7506,37.567827,126.955164,11.69
7507,37.567827,126.955732,11.69
7508,37.567827,126.9563,11.69
7509,37.567827,126.956869,148.46
7510,37.567827,126.957437,148.46
7511,37.567827,126.958005,148.46
7512,37.567827,126.958573,148.46
7513,37.567827,126.959142,148.46
7514,37.567827,126.95971,148.46
7515,37.567827,126.960278,148.46
7516,37.567827,126.960846,148.46
7517,37.567827,126.961415,148.46
7518,37.567827,126.961983,148.46
7519,37.567827,126.962551,203.73
7520,37.567827,126.963119,203.73
7521,37.567827,126.963688,203.73
7522,37.567827,126.964256,203.73
7523,37.567827,126.964824,203.73
7524,37.567827,126.965392,203.73
7525,37.567827,126.965961,203.73
7526,37.567827,126.966529,203.73
7527,37.567827,126.967097,203.73
7528,37.567827,126.967665,203.73
7529,37.567827,126.968234,279.63
7530,37.567827,126.968802,279.63
7531,37.567827,126.96937,279.63
7532,37.567827,126.969938,279.63
7533,37.567827,126.970507,279.63
7534,37.567827,126.971075,279.63
7535,37.568277,126.878451,2.92
7536,37.568277,126.87902,2.92
7537,37.568277,126.879588,2.92
7538,37.568277,126.880156,2.92
7539,37.568277,126.880724,2.92
7540,37.568277,126.881293,2.92
7541,37.568277,126.881861,2.92
7542,37.568277,126.882429,2.92
7543,37.568277,126.882997,0.34
7544,37.568277,126.883566,0.34
7545,37.568277,126.884134,0.34
7546,37.568277,126.884702,0.34
7547,37.568277,126.88527,0.34
7548,37.568277,126.885838,0.34
7549,37.568277,126.886407,0.34
7550,37.568277,126.886975,0.34
7551,37.568277,126.887543,0.34
7552,37.568277,126.888111,0.34
7553,37.568277,126.88868,0.0
7554,37.568277,126.889248,0.0
7555,37.568277,126.889816,0.0
7556,37.568277,126.890384,0.0
7557,37.568277,126.890953,0.0
7558,37.568277,126.891521,0.0
7559,37.568277,126.892089,0.0
7560,37.568277,126.892657,0.0
7561,37.568277,126.893226,0.0
7562,37.568277,126.893794,0.0
7563,37.568277,126.894362,66.8
7564,37.568277,126.89493,66.8
7565,37.568277,126.895499,66.8
7566,37.568277,126.896067,66.8
7567,37.568277,126.896635,66.8
7568,37.568277,126.897203,66.8
7569,37.568277,126.897772,66.8
7570,37.568277,126.89834,66.8
7571,37.568277,126.898908,66.8
7572,37.568277,126.900613,124.65
7573,37.568277,126.901181,124.65
7574,37.568277,126.901749,124.65
7575,37.568277,126.902317,124.65
7576,37.568277,126.902886,124.65
7577,37.568277,126.903454,124.65
7578,37.568277,126.904022,124.65
7579,37.568277,126.90459,124.65
7580,37.568277,126.905159,124.65
7581,37.568277,126.905727,155.02
7582,37.568277,126.906295,155.02
7583,37.568277,126.906863,155.02
7584,37.568277,126.907432,155.02
7585,37.568277,126.908,155.02
7586,37.568277,126.908568,155.02
7587,37.568277,126.909136,155.02
7588,37.568277,126.909705,155.02
7589,37.568277,126.910273,155.02
7590,37.568277,126.910841,155.02
7591,37.568277,126.911409,101.57
7592,37.568277,126.911978,101.57
7593,37.568277,126.912546,101.57
7594,37.568277,126.913114,101.57
7595,37.568277,126.913682,101.57
7596,37.568277,126.914251,101.57
7597,37.568277,126.914819,101.57
7598,37.568277,126.915387,101.57
7599,37.568277,126.915955,101.57
7600,37.568277,126.916524,101.57
7601,37.568277,126.917092,61.68
7602,37.568277,126.91766,61.68
7603,37.568277,126.918228,61.68
7604,37.568277,126.918797,61.68
7605,37.568277,126.919365,61.68
7606,37.568277,126.919933,61.68
7607,37.568277,126.920501,61.68
7608,37.568277,126.921069,61.68
7609,37.568277,126.921638,61.68
7610,37.568277,126.922206,61.68
7611,37.568277,126.922774,52.36
7612,37.568277,126.923342,52.36
7613,37.568277,126.923911,52.36
7614,37.568277,126.924479,52.36
7615,37.568277,126.925047,52.36
7616,37.568277,126.925615,52.36
7617,37.568277,126.926184,52.36
7618,37.568277,126.926752,52.36
7619,37.568277,126.92732,52.36
7620,37.568277,126.927888,52.36
7621,37.568277,126.928457,109.13
7622,37.568277,126.929025,109.13
7623,37.568277,126.929593,109.13
7624,37.568277,126.930161,109.13
7625,37.568277,126.93073,109.13
7626,37.568277,126.931298,109.13
7627,37.568277,126.931866,109.13
7628,37.568277,126.932434,109.13
7629,37.568277,126.933003,109.13
7630,37.568277,126.933571,109.13
7631,37.568277,126.934139,65.61
7632,37.568277,126.934707,65.61
7633,37.568277,126.935276,65.61
7634,37.568277,126.935844,65.61
7635,37.568277,126.936412,65.61
7636,37.568277,126.93698,65.61
7637,37.568277,126.937548,65.61
7638,37.568277,126.938117,65.61
7639,37.568277,126.938685,65.61
7640,37.568277,126.939253,65.61
7641,37.568277,126.939821,289.36
7642,37.568277,126.94039,289.36
7643,37.568277,126.940958,289.36
7644,37.568277,126.941526,289.36
7645,37.568277,126.942094,289.36
7646,37.568277,126.942663,289.36
7647,37.568277,126.943231,289.36
7648,37.568277,126.943799,289.36
7649,37.568277,126.944367,289.36
7650,37.568277,126.944936,289.36
7651,37.568277,126.945504,46.97
7652,37.568277,126.946072,46.97
7653,37.568277,126.94664,46.97
7654,37.568277,126.947209,46.97
7655,37.568277,126.947777,46.97
7656,37.568277,126.948345,46.97
7657,37.568277,126.948913,46.97
7658,37.568277,126.949482,46.97
7659,37.568277,126.95005,46.97
7660,37.568277,126.950618,46.97
7661,37.568277,126.951186,11.69
7662,37.568277,126.951755,11.69
7663,37.568277,126.952323,11.69
7664,37.568277,126.952891,11.69
7665,37.568277,126.953459,11.69
7666,37.568277,126.954028,11.69
7667,37.568277,126.954596,11.69
7668,37.568277,126.955164,11.69
7669,37.568277,126.955732,11.69
7670,37.568277,126.9563,11.69
7671,37.568277,126.956869,148.46
7672,37.568277,126.957437,148.46
7673,37.568277,126.958005,148.46
7674,37.568277,126.958573,148.46
7675,37.568277,126.959142,148.46
7676,37.568277,126.95971,148.46
7677,37.568277,126.960278,148.46
7678,37.568277,126.960846,148.46
7679,37.568277,126.961415,148.46
7680,37.568277,126.961983,148.46
7681,37.568277,126.962551,203.73
7682,37.568277,126.963119,203.73
7683,37.568277,126.963688,203.73
7684,37.568277,126.964256,203.73
7685,37.568277,126.964824,203.73
7686,37.568277,126.965392,203.73
7687,37.568277,126.965961,203.73
7688,37.568277,126.966529,203.73
7689,37.568277,126.967097,203.73
7690,37.568277,126.967665,203.73
7691,37.568277,126.968234,279.63
7692,37.568277,126.968802,279.63
7693,37.568277,126.96937,279.63
7694,37.568277,126.969938,279.63
7695,37.568277,126.970507,279.63
7696,37.568277,126.971075,279.63
7697,37.568728,126.877315,2.92
7698,37.568728,126.877883,2.92
7699,37.568728,126.878451,2.92
7700,37.568728,126.87902,2.92
7701,37.568728,126.879588,2.92
7702,37.568728,126.880156,2.92
7703,37.568728,126.880724,2.92
7704,37.568728,126.881293,2.92
7705,37.568728,126.881861,2.92
7706,37.568728,126.882429,2.92
7707,37.568728,126.882997,0.34
7708,37.568728,126.883566,0.34
7709,37.568728,126.884134,0.34
7710,37.568728,126.884702,0.34
7711,37.568728,126.88527,0.34
7712,37.568728,126.885838,0.34
7713,37.568728,126.886407,0.34
7714,37.568728,126.886975,0.34
7715,37.568728,126.887543,0.34
7716,37.568728,126.888111,0.34
7717,37.568728,126.88868,0.0
7718,37.568728,126.889248,0.0
7719,37.568728,126.889816,0.0
7720,37.568728,126.890384,0.0
7721,37.568728,126.890953,0.0
7722,37.568728,126.891521,0.0
7723,37.568728,126.892089,0.0
7724,37.568728,126.892657,0.0
7725,37.568728,126.893226,0.0
7726,37.568728,126.893794,0.0
7727,37.568728,126.894362,66.8
7728,37.568728,126.89493,66.8
7729,37.568728,126.895499,66.8
7730,37.568728,126.896067,66.8
7731,37.568728,126.896635,66.8
7732,37.568728,126.897203,66.8
7733,37.568728,126.897772,66.8
7734,37.568728,126.89834,66.8
7735,37.568728,126.898908,66.8
7736,37.568728,126.899476,66.8
7737,37.568728,126.900045,124.65
7738,37.568728,126.900613,124.65
7739,37.568728,126.901181,124.65
7740,37.568728,126.901749,124.65
7741,37.568728,126.902317,124.65
7742,37.568728,126.902886,124.65
7743,37.568728,126.903454,124.65
7744,37.568728,126.904022,124.65
7745,37.568728,126.90459,124.65
7746,37.568728,126.905159,124.65
7747,37.568728,126.905727,155.02
7748,37.568728,126.906295,155.02
7749,37.568728,126.906863,155.02
7750,37.568728,126.907432,155.02
7751,37.568728,126.908,155.02
7752,37.568728,126.908568,155.02
7753,37.568728,126.909136,155.02
7754,37.568728,126.909705,155.02
7755,37.568728,126.910273,155.02
7756,37.568728,126.910841,155.02
7757,37.568728,126.911409,101.57
7758,37.568728,126.911978,101.57
7759,37.568728,126.912546,101.57
7760,37.568728,126.913114,101.57
7761,37.568728,126.913682,101.57
7762,37.568728,126.914251,101.57
7763,37.568728,126.914819,101.57
7764,37.568728,126.915387,101.57
7765,37.568728,126.915955,101.57
7766,37.568728,126.916524,101.57
7767,37.568728,126.917092,61.68
7768,37.568728,126.91766,61.68
7769,37.568728,126.918228,61.68
7770,37.568728,126.918797,61.68
7771,37.568728,126.919365,61.68
7772,37.568728,126.919933,61.68
7773,37.568728,126.920501,61.68
7774,37.568728,126.921069,61.68
7775,37.568728,126.921638,61.68
7776,37.568728,126.922206,61.68
7777,37.568728,126.922774,52.36
7778,37.568728,126.923342,52.36
7779,37.568728,126.923911,52.36
7780,37.568728,126.924479,52.36
7781,37.568728,126.925047,52.36
7782,37.568728,126.925615,52.36
7783,37.568728,126.926184,52.36
7784,37.568728,126.926752,52.36
7785,37.568728,126.92732,52.36
7786,37.568728,126.927888,52.36
7787,37.568728,126.928457,109.13
7788,37.568728,126.929025,109.13
7789,37.568728,126.929593,109.13
7790,37.568728,126.930161,109.13
7791,37.568728,126.93073,109.13
7792,37.568728,126.931298,109.13
7793,37.568728,126.931866,109.13
7794,37.568728,126.932434,109.13
7795,37.568728,126.933003,109.13
7796,37.568728,126.933571,109.13
7797,37.568728,126.934139,65.61
7798,37.568728,126.934707,65.61
7799,37.568728,126.935276,65.61
7800,37.568728,126.935844,65.61
7801,37.568728,126.936412,65.61
7802,37.568728,126.93698,65.61
7803,37.568728,126.937548,65.61
7804,37.568728,126.938117,65.61
7805,37.568728,126.938685,65.61
7806,37.568728,126.939253,65.61
7807,37.568728,126.939821,289.36
7808,37.568728,126.94039,289.36
7809,37.568728,126.940958,289.36
7810,37.568728,126.941526,289.36
7811,37.568728,126.942094,289.36
7812,37.568728,126.942663,289.36
7813,37.568728,126.943231,289.36
7814,37.568728,126.943799,289.36
7815,37.568728,126.944367,289.36
7816,37.568728,126.944936,289.36
7817,37.568728,126.945504,46.97
7818,37.568728,126.946072,46.97
7819,37.568728,126.94664,46.97
7820,37.568728,126.947209,46.97
7821,37.568728,126.947777,46.97
7822,37.568728,126.948345,46.97
7823,37.568728,126.948913,46.97
7824,37.568728,126.949482,46.97
7825,37.568728,126.95005,46.97
7826,37.568728,126.950618,46.97
7827,37.568728,126.951186,11.69
7828,37.568728,126.951755,11.69
7829,37.568728,126.952323,11.69
7830,37.568728,126.952891,11.69
7831,37.568728,126.953459,11.69
7832,37.568728,126.954028,11.69
7833,37.568728,126.954596,11.69
7834,37.568728,126.955164,11.69
7835,37.568728,126.955732,11.69
7836,37.568728,126.9563,11.69
7837,37.568728,126.956869,148.46
7838,37.568728,126.957437,148.46
7839,37.568728,126.958005,148.46
7840,37.568728,126.958573,148.46
7841,37.568728,126.959142,148.46
7842,37.568728,126.95971,148.46
7843,37.568728,126.960278,148.46
7844,37.568728,126.960846,148.46
7845,37.568728,126.961415,148.46
7846,37.568728,126.961983,148.46
7847,37.568728,126.962551,203.73
7848,37.568728,126.963119,203.73
7849,37.568728,126.963688,203.73
7850,37.568728,126.964256,203.73
7851,37.568728,126.964824,203.73
7852,37.568728,126.965392,203.73
7853,37.568728,126.965961,203.73
7854,37.568728,126.966529,203.73
7855,37.568728,126.967097,203.73
7856,37.568728,126.967665,203.73
7857,37.568728,126.968234,279.63
7858,37.568728,126.968802,279.63
7859,37.568728,126.96937,279.63
7860,37.568728,126.969938,279.63
7861,37.568728,126.970507,279.63
7862,37.568728,126.971075,279.63
7863,37.569178,126.876747,0.0
7864,37.569178,126.877315,2.92
7865,37.569178,126.877883,2.92
7866,37.569178,126.878451,2.92
7867,37.569178,126.87902,2.92
7868,37.569178,126.879588,2.92
7869,37.569178,126.880156,2.92
7870,37.569178,126.880724,2.92
7871,37.569178,126.881293,2.92
7872,37.569178,126.881861,2.92
7873,37.569178,126.882429,2.92
7874,37.569178,126.882997,0.34
7875,37.569178,126.883566,0.34
7876,37.569178,126.884134,0.34
7877,37.569178,126.884702,0.34
7878,37.569178,126.88527,0.34
7879,37.569178,126.885838,0.34
7880,37.569178,126.886407,0.34
7881,37.569178,126.886975,0.34
7882,37.569178,126.887543,0.34
7883,37.569178,126.888111,0.34
7884,37.569178,126.88868,0.0
7885,37.569178,126.889248,0.0
7886,37.569178,126.889816,0.0
7887,37.569178,126.890384,0.0
7888,37.569178,126.890953,0.0
7889,37.569178,126.891521,0.0
7890,37.569178,126.892089,0.0
7891,37.569178,126.892657,0.0
7892,37.569178,126.893226,0.0
7893,37.569178,126.893794,0.0
7894,37.569178,126.894362,66.8
7895,37.569178,126.89493,66.8
7896,37.569178,126.895499,66.8
7897,37.569178,126.896067,66.8
7898,37.569178,126.896635,66.8
7899,37.569178,126.897203,66.8
7900,37.569178,126.897772,66.8
7901,37.569178,126.89834,66.8
7902,37.569178,126.898908,66.8
7903,37.569178,126.899476,66.8
7904,37.569178,126.900045,124.65
7905,37.569178,126.900613,124.65
7906,37.569178,126.901181,124.65
7907,37.569178,126.901749,124.65
7908,37.569178,126.902317,124.65
7909,37.569178,126.902886,124.65
7910,37.569178,126.903454,124.65
7911,37.569178,126.904022,124.65
7912,37.569178,126.90459,124.65
7913,37.569178,126.905159,124.65
7914,37.569178,126.905727,155.02
7915,37.569178,126.906295,155.02
7916,37.569178,126.906863,155.02
7917,37.569178,126.907432,155.02
7918,37.569178,126.908,155.02
7919,37.569178,126.908568,155.02
7920,37.569178,126.909136,155.02
7921,37.569178,126.909705,155.02
7922,37.569178,126.910273,155.02
7923,37.569178,126.910841,155.02
7924,37.569178,126.911409,101.57
7925,37.569178,126.911978,101.57
7926,37.569178,126.912546,101.57
7927,37.569178,126.913114,101.57
7928,37.569178,126.913682,101.57
7929,37.569178,126.914251,101.57
7930,37.569178,126.914819,101.57
7931,37.569178,126.915387,101.57
7932,37.569178,126.915955,101.57
7933,37.569178,126.916524,101.57
7934,37.569178,126.917092,61.68
7935,37.569178,126.91766,61.68
7936,37.569178,126.918228,61.68
7937,37.569178,126.918797,61.68
7938,37.569178,126.919365,61.68
7939,37.569178,126.919933,61.68
7940,37.569178,126.920501,61.68
7941,37.569178,126.921069,61.68
7942,37.569178,126.921638,61.68
7943,37.569178,126.922206,61.68
7944,37.569178,126.922774,52.36
7945,37.569178,126.923342,52.36
7946,37.569178,126.923911,52.36
7947,37.569178,126.924479,52.36
7948,37.569178,126.925047,52.36
7949,37.569178,126.925615,52.36
7950,37.569178,126.926184,52.36
7951,37.569178,126.926752,52.36
7952,37.569178,126.92732,52.36
7953,37.569178,126.927888,52.36
7954,37.569178,126.928457,109.13
7955,37.569178,126.929025,109.13
7956,37.569178,126.929593,109.13
7957,37.569178,126.930161,109.13
7958,37.569178,126.93073,109.13
7959,37.569178,126.931298,109.13
7960,37.569178,126.931866,109.13
7961,37.569178,126.932434,109.13
7962,37.569178,126.933003,109.13
7963,37.569178,126.933571,109.13
7964,37.569178,126.934139,65.61
7965,37.569178,126.934707,65.61
7966,37.569178,126.935276,65.61
7967,37.569178,126.935844,65.61
7968,37.569178,126.936412,65.61
7969,37.569178,126.93698,65.61
7970,37.569178,126.937548,65.61
7971,37.569178,126.938117,65.61
7972,37.569178,126.938685,65.61
7973,37.569178,126.939253,65.61
7974,37.569178,126.939821,289.36
7975,37.569178,126.94039,289.36
7976,37.569178,126.940958,289.36
7977,37.569178,126.941526,289.36
7978,37.569178,126.942094,289.36
7979,37.569178,126.942663,289.36
7980,37.569178,126.943231,289.36
7981,37.569178,126.943799,289.36
7982,37.569178,126.944367,289.36
7983,37.569178,126.944936,289.36
7984,37.569178,126.945504,46.97
7985,37.569178,126.946072,46.97
7986,37.569178,126.94664,46.97
7987,37.569178,126.947209,46.97
7988,37.569178,126.947777,46.97
7989,37.569178,126.948345,46.97
7990,37.569178,126.948913,46.97
7991,37.569178,126.949482,46.97
7992,37.569178,126.95005,46.97
7993,37.569178,126.950618,46.97
7994,37.569178,126.951186,11.69
7995,37.569178,126.951755,11.69
7996,37.569178,126.952323,11.69
7997,37.569178,126.952891,11.69
7998,37.569178,126.953459,11.69
7999,37.569178,126.954028,11.69
8000,37.569178,126.954596,11.69
8001,37.569178,126.955164,11.69
8002,37.569178,126.955732,11.69
8003,37.569178,126.9563,11.69
8004,37.569178,126.956869,148.46
8005,37.569178,126.957437,148.46
8006,37.569178,126.958005,148.46
8007,37.569178,126.958573,148.46
8008,37.569178,126.959142,148.46
8009,37.569178,126.95971,148.46
8010,37.569178,126.960278,148.46
8011,37.569178,126.960846,148.46
8012,37.569178,126.961415,148.46
8013,37.569178,126.961983,148.46
8014,37.569178,126.962551,203.73
8015,37.569178,126.963119,203.73
8016,37.569178,126.963688,203.73
8017,37.569178,126.964256,203.73
8018,37.569178,126.964824,203.73
8019,37.569178,126.965392,203.73
8020,37.569178,126.965961,203.73
8021,37.569178,126.966529,203.73
8022,37.569178,126.967097,203.73
8023,37.569178,126.967665,203.73
8024,37.569178,126.968234,279.63
8025,37.569178,126.968802,279.63
8026,37.569178,126.96937,279.63
8027,37.569178,126.969938,279.63
8028,37.569178,126.970507,279.63
8029,37.569178,126.971075,279.63
8030,37.569629,126.87561,0.0
8031,37.569629,126.876178,0.0
8032,37.569629,126.876747,0.0
8033,37.569629,126.877315,2.92
8034,37.569629,126.877883,2.92
8035,37.569629,126.878451,2.92
8036,37.569629,126.87902,2.92
8037,37.569629,126.879588,2.92
8038,37.569629,126.880156,2.92
8039,37.569629,126.880724,2.92
8040,37.569629,126.881293,2.92
8041,37.569629,126.881861,2.92
8042,37.569629,126.882429,2.92
8043,37.569629,126.882997,0.34
8044,37.569629,126.883566,0.34
8045,37.569629,126.884134,0.34
8046,37.569629,126.884702,0.34
8047,37.569629,126.88527,0.34
8048,37.569629,126.885838,0.34
8049,37.569629,126.886407,0.34
8050,37.569629,126.886975,0.34
8051,37.569629,126.887543,0.34
8052,37.569629,126.888111,0.34
8053,37.569629,126.88868,0.0
8054,37.569629,126.889248,0.0
8055,37.569629,126.889816,0.0
8056,37.569629,126.890384,0.0
8057,37.569629,126.890953,0.0
8058,37.569629,126.891521,0.0
8059,37.569629,126.892089,0.0
8060,37.569629,126.892657,0.0
8061,37.569629,126.893226,0.0
8062,37.569629,126.893794,0.0
8063,37.569629,126.894362,66.8
8064,37.569629,126.89493,66.8
8065,37.569629,126.895499,66.8
8066,37.569629,126.896067,66.8
8067,37.569629,126.896635,66.8
8068,37.569629,126.897203,66.8
8069,37.569629,126.897772,66.8
8070,37.569629,126.89834,66.8
8071,37.569629,126.898908,66.8
8072,37.569629,126.899476,66.8
8073,37.569629,126.900045,124.65
8074,37.569629,126.900613,124.65
8075,37.569629,126.901181,124.65
8076,37.569629,126.901749,124.65
8077,37.569629,126.902317,124.65
8078,37.569629,126.902886,124.65
8079,37.569629,126.903454,124.65
8080,37.569629,126.904022,124.65
8081,37.569629,126.90459,124.65
8082,37.569629,126.905159,124.65
8083,37.569629,126.905727,155.02
8084,37.569629,126.906295,155.02
8085,37.569629,126.906863,155.02
8086,37.569629,126.907432,155.02
8087,37.569629,126.908,155.02
8088,37.569629,126.908568,155.02
8089,37.569629,126.909136,155.02
8090,37.569629,126.909705,155.02
8091,37.569629,126.910273,155.02
8092,37.569629,126.910841,155.02
8093,37.569629,126.911409,101.57
8094,37.569629,126.911978,101.57
8095,37.569629,126.912546,101.57
8096,37.569629,126.913114,101.57
8097,37.569629,126.913682,101.57
8098,37.569629,126.914251,101.57
8099,37.569629,126.914819,101.57
8100,37.569629,126.915387,101.57
8101,37.569629,126.915955,101.57
8102,37.569629,126.916524,101.57
8103,37.569629,126.917092,61.68
8104,37.569629,126.91766,61.68
