,격자명,밀집도,center_lat,center_lng,sw_lat,sw_lng,ne_lat,ne_lng
3521,다사48005625,980.3199999999999,37.6053355,126.91228899999997,37.604201997764605,126.91088169548463,37.60646935963482,126.91369617318279
3522,다사48005650,90389.84,37.60758899999999,126.91227100000002,37.60645525471333,126.91086392447241,37.60872261685413,126.91367848562203
3523,다사48005675,29933.61,37.6098425662791,126.91225324896737,37.6087085107924,126.91084615148067,37.610975873203806,126.91366079609104
3524,다사48005700,41637.24,37.6120954337209,126.91223575103264,37.61096176600179,126.91082837650914,37.61322912868386,126.91364310458954
3525,다사48005525,53849.68,37.5963225,126.91235999999999,37.59518896127343,126.9109527597428,37.59745632206184,126.91376690372788
3526,다사48005550,71636.45999999999,37.59857575106582,126.91234210471747,37.59744222170063,126.9109349966464,37.59970958275942,126.91374922404584
3527,다사48005575,47182.25,37.600829315242514,126.91232414421268,37.59969548125823,126.91091723157139,37.601962842587454,126.91373154239446
3528,다사48005600,135408.33,37.6030824337209,126.91230675103265,37.60194873994624,126.91089946451756,37.60421610154593,126.91371385877352
3529,다사48005025,122676.67,37.5512575,126.912714,37.55012357014412,126.91130760652268,37.55239092553532,126.91412008416738
3530,다사48005050,34455.77,37.5535105,126.912696,37.55237684795924,126.91128988294946,37.55464420361982,126.91410244382315
3531,다사48005075,17203.32,37.55576356632593,126.91267824896701,37.55463012490512,126.91127215740228,37.55689748083515,126.91408480151426
3532,다사48005100,66306.34,37.55801693364463,126.91266075103279,37.55688340098176,126.91125442988094,37.559150757181285,126.91406715724045
3533,다사48004925,184.88,37.54224424896325,126.9127843953558,37.541110450191894,126.91137848108077,37.543377804505994,126.91419062590188
3534,다사48004950,38688.12,37.544497500000006,126.912767,37.54336373148369,126.91136076540101,37.54563108606699,126.91417299341414
3535,다사48004975,1523.03,37.5467505,126.91274900000002,37.54561701190634,126.91134304774826,37.54788436675888,126.91415535896263
3536,다사48005000,6538.02,37.549004,126.91273149999998,37.547870291459816,126.91132532812222,37.55013764658167,126.91413772254711
3537,다사48005225,22031.88,37.56928349999999,126.91257250000002,37.56814976832578,126.9111657626533,37.570417125873504,126.9139789063894
3538,다사48005250,53829.57,37.5715365,126.91255449999998,37.57040303918661,126.91114802328197,37.57267039700413,126.9139612503212
3539,다사48005275,103284.28,37.57379,126.91253700000003,37.57265630917807,126.91113028193483,37.57492366726543,126.91394359228642
3540,다사48005300,689.05,37.576043500000004,126.9125195,37.574909578300165,126.91111253861166,37.57717693665739,126.9139259322849
3541,다사48005125,18448.15,37.56027056632593,126.91264324896697,37.559136676189155,126.91123670038516,37.56140403265822,126.91404951100148
3542,다사48005150,26714.71,37.562523500000005,126.9126255,37.56138995052726,126.91121896891474,37.563657307265935,126.91403186279712
3543,다사48005175,88649.76,37.564776684711,126.91260785571373,37.56364322399609,126.91120123546945,37.5659105810044,126.91401421262714
3544,다사48005200,80540.47,37.567030315288996,126.91259014428626,37.5658964965956,126.91118350004903,37.56816385387359,126.91399656049131
3545,다사47755325,77437.5,37.57828250000001,126.90967049999999,37.577148688554324,126.90826365631602,37.579416113936084,126.91107704603624
3546,다사47755350,15212.36,37.580535499999996,126.90965249999999,37.57940195479273,126.9082458237329,37.581669380449895,126.91105929678355
3547,다사47755375,6223.81,37.58278881736814,126.90963485364814,37.58165522016162,126.90822798916354,37.583922646094244,126.91104154555389
3548,다사47755400,14217.73,37.58504224893418,126.90961689528254,37.58390848466099,126.90821015260768,37.58617591086911,126.911023792347
3549,다사47755225,56699.520000000004,37.569269500000004,126.90974150000001,37.568135614905984,126.90833496679083,37.57040303918661,126.91114802328197
3550,다사47755250,485.46000000000004,37.5715225,126.90972350000003,37.57038888462224,126.90831714215034,37.57265630917807,126.91113028193483
3551,다사47755275,72356.68,37.573775817368144,126.9097058536481,37.57264215346906,126.90829931552452,37.574909578300165,126.91111253861166
3552,다사47755300,57195.95,37.57602918263185,126.90968814635187,37.57489542144644,126.90828148691317,37.57716284655284,126.91109479331222
3553,다사47755525,68745.82,37.59630849999999,126.909528,37.59517479411425,126.90812094002312,37.59744222170063,126.9109349966464
3554,다사47755550,141126.5,37.598561499999995,126.90951,37.597428053396044,126.90810309154351,37.59969548125823,126.91091723157139
3555,다사47755575,63725.95,37.600815,126.909492,37.5996813118082,126.9080852410758,37.60194873994624,126.91089946451756
3556,다사47755600,57456.17,37.603068500000006,126.90947449999999,37.601934569350675,126.90806738861973,37.604201997764605,126.91088169548463
3557,다사47755425,14214.6,37.587295499999996,126.90959899999999,37.586161748290806,126.90819231406513,37.588429174774475,126.9110060371627
3558,다사47755450,47421.16,37.589548433697495,126.9095812510328,37.58841501105106,126.90817447353564,37.59068243781034,126.91098828000072
3559,다사47755475,2747.68,37.59180206633194,126.90956374896744,37.590668272941734,126.90815663101895,37.59293569997666,126.91097052086083
3560,다사47755500,80326.57,37.5940555,126.90954600000002,37.5929215339628,126.90813878651487,37.59518896127343,126.9109527597428
3561,다사47754925,54.660000000000004,37.54223006637882,126.90995474896704,37.54109631050169,126.90854870770825,37.54336373148369,126.91136076540101
3562,다사47754950,20262.28,37.54448349999999,126.90993700000001,37.54334959064974,126.9085309068732,37.54561701190634,126.91134304774826
3563,다사47754975,727.6800000000001,37.5467365,126.90991900000002,37.54560286992856,126.9085131040556,37.547870291459816,126.91132532812222
3564,다사47755000,23532.5,37.54898981739176,126.90990135361098,37.54785614833814,126.90849529925528,37.55012357014412,126.91130760652268
3565,다사47754825,2354.2599999999998,37.53321681741538,126.9100258535738,37.53208318121783,126.90861989122824,37.53435060110183,126.91143161628428
3566,다사47754850,287.43,37.53547024893381,126.9100078953565,37.53433646484252,126.90860209832083,37.53660388500094,126.91141390652218
3567,다사47755125,62308.72,37.5602565,126.90981250000002,37.559122527346986,126.90840624550452,37.56138995052726,126.91121896891474
3568,다사47755150,1660.05,37.56250943367407,126.90979475103305,37.56137580054079,126.90838842880287,37.56364322399609,126.91120123546945
3569,다사47755175,209.59,37.56476256632593,126.909777248967,37.56362907286524,126.90837061011689,37.5658964965956,126.91118350004903
3570,다사47755200,2497.29,37.567015999999995,126.90975949999999,37.56588234432032,126.90835278944628,37.56814976832578,126.9111657626533
3571,다사47755025,55310.08,37.551243182608246,126.90988364638902,37.55010942587848,126.908477492472,37.55237684795924,126.91128988294946
3572,다사47755050,24877.55,37.5534965,126.909866,37.55236270254955,126.90845968370553,37.55463012490512,126.91127215740228
3573,다사47755075,102424.67,37.555749500000005,126.90984799999998,37.55461597835134,126.90844187295558,37.55688340098176,126.91125442988094
3574,다사47755100,13612.19,37.55800306635537,126.90983024896721,37.55686925328383,126.90842406022199,37.559136676189155,126.91123670038516
3575,다사48003850,0.0,37.44535243358021,126.91354275103372,37.444218532699146,126.91213839212392,37.446485875483695,126.91494696842524
3576,다사48003900,52546.81,37.44985881748637,126.91350735346234,37.44872516912545,126.91210312804269,37.45099251244427,126.91491186994361
3577,다사47756075,1099.24,37.64588,126.909136,37.644746297394555,126.907727813856,37.64701373106003,126.91054370752515
3578,다사47756100,427.93,37.6481335,126.90911799999999,37.64699953753961,126.90770992158365,37.64926697148199,126.91052589886176
3579,다사48003775,436.76,37.4385925,126.91359549999999,37.43745857154734,126.91219127352508,37.43972591353085,126.914999601496
3580,다사48003800,1154.21,37.440845499999995,126.913578,37.43971189279957,126.91217364835381,37.44197923505004,126.91498205909234
3581,다사48004025,35437.83,37.4611255,126.91341950000002,37.459991744994596,126.91201493347774,37.46225908964995,126.91482408953885
3582,다사48004050,1198.07,37.4633785,126.913402,37.46224505756315,126.91199728867231,37.46451240248594,126.9148065275931
3583,다사48004100,375.7,37.4678855,126.91336650000001,37.46675168009482,126.91196199316717,37.46901902555266,126.91477139783493
3584,다사48003925,6579.21,37.45211218251364,126.9134896465377,37.45097848603607,126.91208549305722,37.453245829622105,126.91489431777177
3585,다사48003950,1662.62,37.45436556641979,126.91347224896627,37.453231802078314,126.9120678561082,37.4554991459316,126.9148767636456
3586,다사48004000,0.0,37.458872066449274,126.91343724896649,37.4577384315576,126.91203257631871,37.46000577594554,126.91484164952936
3587,다사47755725,17192.77,37.6143345,126.90938549999998,37.61320084401724,126.9079780965059,37.61546827381141,126.91079282062583
3588,다사47755750,56511.58,37.61658775106564,126.90936760475446,37.61545409634126,126.90796023211482,37.61772152641164,126.91077503971358
3589,다사47755775,11929.95,37.618841248934366,126.90934939524553,37.61770734779548,126.90794236573372,37.61997477814211,126.91075725682065
3590,다사47755800,1322.22,37.621094433720906,126.90933175103262,37.619960598379876,126.90792449736242,37.6222280290028,126.91073947194675
3591,다사47755625,132984.74,37.6053215,126.90945699999999,37.604187826023455,126.90804953417506,37.60645525471333,126.91086392447241
3592,다사47755650,72050.95999999999,37.60757475106581,126.90943910471745,37.60644108182652,126.90803167774156,37.6087085107924,126.91084615148067
3593,다사47755675,3108.63,37.60982824893417,126.90942089528252,37.60869433675985,126.90801381931905,37.61096176600179,126.91082837650914
3594,다사47755700,47251.33,37.612081566279095,126.90940324896734,37.610947590823436,126.90799595890724,37.61321502034147,126.9108105995576
3595,다사47755950,0.0,37.634613751065444,126.90922510479142,37.63348008361891,126.90781724532668,37.63574751590066,126.91063272109062
3596,다사47755825,5520.89,37.623347566279094,126.90931424896736,37.62221384809444,126.90790662700064,37.624481278993706,126.9107216850917
3597,다사47755875,0.0,37.62785424893436,126.90927839524554,37.626720344913934,126.90787088030478,37.62898777636605,126.91068610543712
3598,다사47753775,1471.91,37.43857824896254,126.91076939550372,37.43744448439703,126.90936540706561,37.43971189279957,126.91217364835381
3599,다사47506100,431.4,37.64811924893455,126.90628389520857,37.646985275955075,126.90487613763547,37.64925277681461,126.90769202731803
3600,다사47753925,78754.57,37.45209806644927,126.9106632489665,37.450964392040824,126.90925911813434,37.453231802078314,126.9120678561082
3601,다사47753950,1523.09,37.45435143358022,126.91064575103373,37.45321770694201,126.90924139640843,37.45548511725217,126.91205021719546
3602,다사47753975,470.21999999999997,37.456604566419784,126.91062824896625,37.455471020974734,126.9092236727093,37.4577384315576,126.91203257631871
3603,다사47754000,1245.33,37.458858,126.91061049999999,37.45772433413898,126.90920594703675,37.459991744994596,126.91201493347774
3604,다사47753850,498.40999999999997,37.445338248962535,126.91071639550371,37.44420444212667,126.9093122714752,37.44647185134647,126.91212076106483
3605,다사47753875,63253.68,37.4475915,126.91069900000001,37.446457759633134,126.90929455566749,37.44872516912545,126.91210312804269
3606,다사47753900,3621.85,37.4498445,126.910681,37.448711076271195,126.90927683788729,37.45097848603607,126.91208549305722
3607,다사47505600,2121.7799999999997,37.60305431524252,126.9066421442127,37.60192033080091,126.90523531471045,37.604187826023455,126.90804953417506
3608,다사47505625,60633.71,37.605307499999995,126.9066245,37.6041735863226,126.90521737485429,37.60644108182652,126.90803167774156
3609,다사47505650,1719.6999999999998,37.6075605,126.90660650000001,37.60642684097451,126.9051994329998,37.60869433675985,126.90801381931905
3610,다사47505675,39912.96,37.60981368475749,126.9065888557873,37.60868009475661,126.90518148914671,37.610947590823436,126.90799595890724
3611,다사47505500,6545.59,37.59404124893418,126.90671389528252,37.5929073000167,126.90530705415654,37.59517479411425,126.90812094002312
3612,다사47505525,80880.58,37.596294500000006,126.90669600000001,37.59516055901734,126.90528912229135,37.597428053396044,126.90810309154351
3613,다사47505550,7702.96,37.5985475,126.90667800000001,37.59741381714826,126.90527118842876,37.5996813118082,126.9080852410758
3614,다사47505575,95449.86,37.60080075106581,126.90666010471747,37.59966707440946,126.90525325256854,37.601934569350675,126.90806738861973
3615,다사47505700,34481.39,37.61206724893418,126.90657089528256,37.6109333476689,126.90516354329485,37.61320084401724,126.9079780965059
3616,다사47505725,72917.79,37.6143205,126.906553,37.61318659971135,126.90514559544394,37.61545409634126,126.90796023211482
3617,다사47505750,418.71,37.6165735,126.90653499999999,37.61543985088394,126.90512764559377,37.61770734779548,126.90794236573372
3618,다사47505775,849.54,37.618826751065825,126.90651710471747,37.61769310118667,126.90510969374408,37.619960598379876,126.90792449736242
3619,다사47754525,13746.050000000001,37.5061775,126.9102385,37.505043709935535,126.90883325163962,37.50731112653034,126.91164397967277
3620,다사47754550,44709.89,37.508430433627176,126.91022075103336,37.50729700398843,126.90881548249286,37.50956442085704,126.91162629356045
3621,다사47754575,63824.270000000004,37.510684066402284,126.91020324896687,37.509550297172396,126.90879771136731,37.51181771431491,126.91160860547859
3622,다사47754600,12570.619999999999,37.5129375,126.9101855,37.51180358948744,126.9087799382628,37.51407100690388,126.91159091542694
3623,다사47754425,2135.9300000000003,37.497164500000004,126.91030950000001,37.49603052503521,126.9089043084436,37.49829794053516,126.91171470443132
3624,다사47754450,98661.61,37.4994175,126.910292,37.49828382256357,126.90888654720959,37.50055123833716,126.91169702619483
3625,다사47754475,15285.06,37.50167075106658,126.91027410456958,37.50053711922309,126.90886878399775,37.502804535270364,126.91167934598974
3626,다사47754500,72490.79,37.50392431533553,126.91025614435985,37.502790415013756,126.90885101880785,37.50505783133476,126.9116616638158
3627,다사47754725,91786.75,37.524203500000006,126.91009650000001,37.52307003802804,126.90869104304683,37.52533745681485,126.9115024356141
3628,다사47754750,55499.42,37.52645706637882,126.91007874896701,37.5253233251291,126.90867325806337,37.52759074419014,126.91148473373896
3629,다사47754775,20466.63,37.52871043365064,126.91006125103321,37.527576611361106,126.90865547109928,37.5298440306964,126.91146702989245
3630,다사47754800,4606.45,37.5309635,126.9100435,37.52982989672401,126.90863768215429,37.53209731633365,126.9114493240743
3631,다사47754625,7823.29,37.5151905,126.91016749999999,37.51405688093354,126.908762163179,37.51632429862396,126.91157322340533
3632,다사47754650,51089.63,37.51744375103693,126.91015010460723,37.51631017151067,126.90874438611574,37.518577589475115,126.91155552941343
3633,다사47754675,45556.73,37.51969724893362,126.91013239539349,37.518563461218804,126.9087266070728,37.52083087945733,126.91153783345109
3634,다사47754700,1274.55,37.5219505,126.91011449999999,37.52081675005793,126.90870882604989,37.52308416857058,126.91152013551806
3635,다사47754125,4321.78,37.470124500000004,126.91052199999999,37.46899088693232,126.90911728906443,37.47125829915245,126.91192668980142
3636,다사47754150,46272.94,37.47237799999999,126.9105045,37.47124419488527,126.90909955154642,37.47351160737848,126.91190903517028
3637,다사47754175,743.67,37.47463150000001,126.9104865,37.47349750196963,126.90908181205334,37.47576491473591,126.91189137857327
3638,다사47754200,35463.659999999996,37.476884566396286,126.91046874896644,37.47575080818533,126.90906407058499,37.47801822122478,126.91187372001019
3639,다사47754025,1316.34,37.4611115,126.9105925,37.45997764643474,126.90918821939053,37.46224505756315,126.91199728867231
3640,다사47754050,85246.4,37.4633645,126.91057500000001,37.46223095786195,126.90917048977043,37.46449836926323,126.91197964190218
3641,다사47754075,0.0,37.465618,126.9105575,37.464484268420634,126.90915275817619,37.46675168009482,126.91196199316717
3642,다사47754100,1331.52,37.4678715,126.91053950000003,37.46673757811077,126.90913502460761,37.46900499005791,126.91194434246698
3643,다사47754325,30096.42,37.48815093357423,126.91038025103335,37.48701732623376,126.9089753336058,37.48928474063966,126.91178539769572
3644,다사47754350,30233.27,37.490404566396286,126.91036274896642,37.48927062723729,126.90895758028084,37.49153804191663,126.9117677273314
3645,다사47754375,94997.83,37.4926575,126.91034499999998,37.49152392737205,126.90893982497899,37.49379134232488,126.91175005499936
3646,다사47754400,70906.92,37.494910999999995,126.91032700000001,37.49377722663803,126.90892206769998,37.49604464186441,126.91173238069942
3647,다사47754225,90217.35,37.479137684641174,126.91045135560333,37.4780041135324,126.90904632714113,37.480271526845044,126.91185605948083
3648,다사47754250,2144.77,37.48139124893324,126.91043339546745,37.480257418010794,126.90902858172149,37.482524831596656,126.91183839698493
3649,다사47754275,73006.13,37.4836445663963,126.91041574896644,37.4825107216205,126.9090108343259,37.484778135479665,126.91182073252226
3650,다사47754300,42199.74,37.48589749999999,126.91039800000001,37.48476402436149,126.90899308495408,37.48703143849401,126.91180306609262
3651,다사47504400,3149.67,37.49489675106658,126.90749910456957,37.49376304326026,126.90609408237796,37.49603052503521,126.9089043084436
3652,다사47504425,1158.27,37.49715031533553,126.90748114435986,37.49601634050962,126.90607623816538,37.49828382256357,126.90888654720959
3653,다사47504450,1200.35,37.49940343362718,126.90746375103339,37.49826963689011,126.90605839196571,37.50053711922309,126.90886878399775
3654,다사47504475,36723.74,37.501656499999996,126.907446,37.50052293240166,126.90604054377876,37.502790415013756,126.90885101880785
3655,다사47504300,38576.82,37.48588343360371,126.90757025103358,37.484749845574314,126.9061654393623,37.48701732623376,126.9089753336058
3656,다사47504325,55992.65,37.48813681746269,126.90755285349948,37.487003146299045,126.90614760309566,37.48927062723729,126.90895758028084
3657,다사47504350,43412.89,37.49039024893343,126.90753489543047,37.48925644615496,126.90612976484287,37.49152392737205,126.90893982497899
3658,다사47504375,107161.28,37.49264349999999,126.90751700000001,37.49150974514203,126.90611192460372,37.49377722663803,126.90892206769998
3659,다사47504600,74266.42,37.51292324893362,126.90735639539348,37.511789396925245,126.9059512730262,37.51405688093354,126.908762163179
3660,다사47504625,124594.24,37.515176433627175,126.90733875103335,37.51404268722299,126.90593341291051,37.51631017151067,126.90874438611574
3661,다사47504650,89532.68,37.517429566372826,126.90732124896664,37.51629597665168,126.90591555080589,37.518563461218804,126.9087266070728
3662,다사47504675,102145.11,37.519683,126.9073035,37.51854926521132,126.9058976867121,37.52081675005793,126.90870882604989
3663,다사47504500,132143.95,37.50391,126.90742800000001,37.5027762270443,126.90602269360426,37.505043709935535,126.90883325163962
3664,다사47504525,69244.1,37.5061635,126.90740999999998,37.505029520818,126.906004841442,37.50729700398843,126.90881548249286
3665,다사47504550,418.19,37.508416566372816,126.90739224896666,37.507282813722746,126.9059869872917,37.509550297172396,126.90879771136731
3666,다사47504575,44238.73,37.51066975106638,126.90737460460653,37.509536105758485,126.90596913115321,37.51180358948744,126.9087799382628
3667,다사47504000,883.15,37.45884368461787,126.90778385556655,37.45771016911705,126.90637931972847,37.45997764643474,126.90918821939053
3668,다사47504025,1253.02,37.46109724893306,126.90776589550443,37.45996348026607,126.90636150727725,37.46223095786195,126.90917048977043
3669,다사47504050,77433.08,37.463350566419784,126.90774824896627,37.462216790546485,126.90634369284268,37.464484268420634,126.90915275817619
3670,다사47504075,45659.61,37.46560375106676,126.90773060453257,37.464470099958305,126.90632587642456,37.46673757811077,126.90913502460761
3671,다사47503900,53115.39,37.4498305,126.90785499999998,37.44869691583552,126.90645054970463,37.450964392040824,126.90925911813434
3672,다사47503925,114230.97,37.452084000000006,126.90783699999999,37.45095023045868,126.90643274518443,37.45321770694201,126.90924139640843
3673,다사47503950,1571.17,37.45433756641979,126.90781924896625,37.453203544213345,126.90641493868182,37.455471020974734,126.9092236727093
3674,다사47503975,8873.41,37.4565905,126.90780149999999,37.45545685709947,126.90639713019658,37.45772433413898,126.90920594703675
3675,다사47504200,71677.17,37.476870500000004,126.90764150000001,37.475736633987665,126.90623676457221,37.4780041135324,126.90904632714113
3676,다사47504225,45535.44,37.4791235663963,126.90762374896643,37.47798993818745,126.90621893624777,37.480257418010794,126.90902858172149
3677,다사47504250,22355.04,37.481377,126.907606,37.4802432415185,126.90620110593812,37.4825107216205,126.9090108343259
3678,다사47504275,75495.73,37.4836305,126.907588,37.482496543980794,126.90618327364305,37.48476402436149,126.90899308495408
3679,다사47504100,64095.38,37.46785724893325,126.90771239546744,37.46672340850151,126.90630805802263,37.46899088693232,126.90911728906443
3680,다사47504125,9394.84,37.47011056639629,126.90769474896642,37.468976716176066,126.90629023763668,37.47124419488527,126.90909955154642
3681,다사47504150,954.29,37.472363684641174,126.90767735560335,37.47123002298194,126.90627241526643,37.47349750196963,126.90908181205334
3682,다사47504175,5335.91,37.47461724893324,126.90765939546743,37.47348332891915,126.90625459091171,37.47575080818533,126.90906407058499
3683,다사47505200,40310.71,37.56700175106601,126.90692860468047,37.56586812417867,126.90552208082835,37.568135614905984,126.90833496679083
3684,다사47505225,112131.96,37.56925524893399,126.90691039531951,37.56812139361435,126.90550417291345,37.57038888462224,126.90831714215034
3685,다사47505250,1018.8199999999999,37.5715085,126.90689249999998,37.57037466218054,126.905486263004,37.57264215346906,126.90829931552452
3686,다사47505275,65616.35,37.573761499999996,126.9068745,37.57262792987723,126.90546835109974,37.57489542144644,126.90828148691317
3687,다사47505100,41739.75,37.5579887510662,126.90700010464352,37.556855037741485,126.90559369254697,37.559122527346986,126.90840624550452
3688,다사47505125,57549.27,37.56024224893381,126.9069818953565,37.55910831065491,126.90557579260799,37.56137580054079,126.90838842880287
3689,다사47505150,38561.85,37.56249556632593,126.90696424896699,37.56136158269893,126.9055578906754,37.56362907286524,126.90837061011689
3690,다사47505175,62251.58,37.5647485,126.9069465,37.563614853873524,126.90553998674893,37.56588234432032,126.90835278944628
3691,다사47505400,139530.71,37.585028,126.9067855,37.583894255317475,126.90537876164818,37.586161748290806,126.90819231406513
3692,다사47505425,880.34,37.5872815,126.9067675,37.586147517796746,126.90536083777017,37.58841501105106,126.90817447353564
3693,다사47505450,19180.68,37.5895345663025,126.90674974896714,37.588400779406385,126.90534291189573,37.590668272941734,126.90815663101895
3694,다사47505475,88626.28,37.59178775106582,126.90673210471746,37.59065404014638,126.90532498402459,37.5929215339628,126.90813878651487
3695,다사47505300,42172.88,37.576014751036574,126.90685710468118,37.574881196704396,126.90545043720044,37.577148688554324,126.90826365631602
3696,다사47505325,33371.28,37.578268248933995,126.90683939531952,37.57713446266202,126.90543252130585,37.57940195479273,126.9082458237329
3697,다사47505350,45957.88,37.5805215,126.9068215,37.579387727750095,126.9054146034158,37.58165522016162,126.90822798916354
3698,다사47505375,607.9,37.582774500000006,126.9068035,37.58164099196858,126.90539668352999,37.58390848466099,126.90821015260768
3699,다사47504800,50848.03,37.5309495,126.90721400000001,37.52981569497302,126.90580833639727,37.53208318121783,126.90861989122824
3700,다사47504825,22541.58,37.53320243365064,126.90719625103318,37.53206897831792,126.90579046036352,37.53433646484252,126.90860209832083
3701,다사47504850,3257.01,37.535456,126.90717850000003,37.53432226079366,126.90577258233894,37.53658974759807,126.90858430343185
3702,다사47504700,382.79,37.52193649999999,126.9072855,37.52080255290188,126.90587982062887,37.52307003802804,126.90869104304683
3703,다사47504725,543.71,37.5241895,126.90726749999999,37.523055839723355,126.90586195255601,37.5253233251291,126.90867325806337
3704,다사47504750,55146.06,37.52644275106639,126.90724960460653,37.525309125675726,126.9058440824933,37.527576611361106,126.90865547109928
3705,다사47504775,85132.73,37.52869631531226,126.90723164432308,37.52756241075895,126.90582621044047,37.52982989672401,126.90863768215429
3706,다사47505000,4702.9800000000005,37.5489755,126.90707099999999,37.547841937394004,126.90566527237134,37.55010942587848,126.908477492472
3707,다사47505025,48519.41,37.55122881739175,126.90705335361098,37.5500952137849,126.9056473804045,37.55236270254955,126.90845968370553
3708,다사47505050,103273.46,37.55348218260825,126.90703564638903,37.55234848930645,126.90562948644501,37.55461597835134,126.90844187295558
3709,다사47505075,65176.67,37.5557355,126.907018,37.55460176395865,126.90561159049257,37.55686925328383,126.90842406022199
3710,다사47504950,533.14,37.5444692489338,126.90710689535649,37.543335382004294,126.90570105032785,37.54560286992856,126.9085131040556
3711,다사47504975,3621.12,37.5467225,126.90708900000003,37.545588660133795,126.90568316234568,37.54785614833814,126.90849529925528
3712,다사47254925,1338.03,37.5422015,126.904295,37.54106782770346,126.9028891669195,37.543335382004294,126.90570105032785
3713,다사47254950,1956.72,37.5444547510662,126.90427710464351,37.54332110554751,126.90287119577448,37.545588660133795,126.90568316234568
3714,다사47254975,266.84000000000003,37.546708248933804,126.90425889535649,37.54557438252221,126.90285322262801,37.547841937394004,126.90566527237134
3715,다사47254800,56228.33,37.53093524893362,126.90438439539348,37.529801425443594,126.90297899263082,37.53206897831792,126.90579046036352
3716,다사47254825,54745.47,37.53318856634937,126.9043667489668,37.53205470763411,126.9029610314896,37.53432226079366,126.90577258233894
3717,다사47254850,32924.57,37.535441751066195,126.90434910464352,37.53430798895537,126.90294306834811,37.536575542400165,126.90575470232332
3718,다사47254875,1386.87,37.5376952489338,126.9043308953565,37.536561269407365,126.90292510320609,37.53882882313746,126.90573682031643
3719,다사47255100,55354.33,37.55797450000001,126.9041695,37.55684075435488,126.90276332686535,37.55910831065491,126.90557579260799
3720,다사47255125,16210.73,37.56022775106601,126.90415160468046,37.5590940261131,126.90274534170511,37.56136158269893,126.9055578906754
3721,다사47255150,102406.44,37.56248124893399,126.90413339531949,37.56134729700184,126.90272735454177,37.563614853873524,126.90553998674893
3722,다사47255175,75821.48,37.5647345,126.90411550000003,37.56360056702109,126.90270936537507,37.56586812417867,126.90552208082835
3723,다사47255000,4520.11,37.548961500000004,126.904241,37.54782765862756,126.90283524747983,37.5500952137849,126.9056473804045
3724,다사47255025,46083.69,37.5512145,126.90422299999999,37.55008093386352,126.9028172703297,37.55234848930645,126.90562948644501
3725,다사47255050,73031.43000000001,37.553467817391756,126.90420535361098,37.552334208230064,126.9027992911774,37.55460176395865,126.90561159049257
3726,다사47255075,22873.43,37.555721248933985,126.90418739531952,37.5545874817272,126.9027813100227,37.556855037741485,126.90559369254697
3727,다사47254500,14690.96,37.50389575106639,126.90459960460652,37.50276197136219,126.90319437038845,37.505029520818,126.906004841442
3728,다사47254525,12264.28,37.50614924893362,126.90458139539349,37.50501526398233,126.90317643323235,37.507282813722746,126.9059869872917
3729,다사47254550,34339.07,37.508402433627175,126.90456375103336,37.507268555733425,126.9031584940788,37.509536105758485,126.90596913115321
3730,다사47254575,34151.36,37.510655500000006,126.904546,37.50952184661547,126.90314055292754,37.511789396925245,126.9059512730262
3731,다사47254400,87856.44,37.4948825,126.90467100000001,37.49374879219174,126.90326609904281,37.49601634050962,126.90607623816538
3732,다사47254425,99718.11,37.497135751066565,126.90465310456953,37.49600208828781,126.90324816987425,37.49826963689011,126.90605839196571
3733,다사47254450,14855.48,37.49938931533553,126.90463514435987,37.498255383514916,126.90323023870914,37.50052293240166,126.90604054377876
3734,다사47254475,27306.37,37.501642499999996,126.9046175,37.50050867787304,126.90321230554729,37.5027762270443,126.90602269360426
3735,다사47254700,146223.13,37.52192224893362,126.90445639539348,37.52078828798931,126.9030508171975,37.523055839723355,126.90586195255601
3736,다사47254725,26704.72,37.524175500000005,126.9044385,37.52304157365667,126.90303286405508,37.525309125675726,126.9058440824933
3737,다사47254750,70164.88,37.5264285,126.90442049999999,37.52529485845484,126.90301490891332,37.52756241075895,126.90582621044047
3738,다사47254775,44176.73,37.528681751066394,126.90440260460652,37.52754814238383,126.902996951772,37.52981569497302,126.90580833639727
3739,다사47254600,68765.13,37.51290875106657,126.90452810456954,37.511775136628444,126.90312260977836,37.51404268722299,126.90593341291051
3740,다사47254625,28007.73,37.51516231533554,126.90451014435989,37.514028425772345,126.90310466463097,37.51629597665168,126.90591555080589
3741,다사47254650,163719.58,37.5174155,126.90449250000002,37.51628171404714,126.90308671748521,37.51854926521132,126.9058976867121
3742,다사47254675,70940.98,37.51966875106638,126.90447460460652,37.518535001452804,126.90306876834079,37.52080255290188,126.90587982062887
3743,다사47255700,394.37,37.61205275106563,126.90373860475445,37.61091903653834,126.90233112968151,37.61318659971135,126.90514559544394
3744,다사47255725,2285.54,37.614306248934376,126.90372039524557,37.61317228742394,126.90231309638126,37.61543985088394,126.90512764559377
3745,다사47255750,108104.41,37.6165595,126.90370250000001,37.615425537439606,126.90229506107224,37.61769310118667,126.90510969374408
3746,다사47255775,3656.91,37.6188125,126.90368449999998,37.61767878658533,126.90227702375418,37.6199463506195,126.90509173989464
3747,다사47255600,3489.34,37.60303975106582,126.90381010471746,37.601906024297094,126.9024032427993,37.6041735863226,126.90521737485429
3748,다사47255625,10931.1,37.60529324893418,126.90379189528254,37.604159278662195,126.90238521753186,37.60642684097451,126.9051994329998
